"Notes"	"Leading Cancer Sites"	"Leading Cancer Sites Code"	"Sex"	"Sex Code"	"States"	"States Code"	"Year"	"Year Code"	Count
	"Ovary"	"27040"	"Female"	"F"	"Arkansas"	"05"	"2002"	"2002"	149
	"Ovary"	"27040"	"Female"	"F"	"Arkansas"	"05"	"2003"	"2003"	179
	"Ovary"	"27040"	"Female"	"F"	"Arkansas"	"05"	"2004"	"2004"	198
	"Ovary"	"27040"	"Female"	"F"	"Arkansas"	"05"	"2005"	"2005"	181
	"Ovary"	"27040"	"Female"	"F"	"Arkansas"	"05"	"2006"	"2006"	195
	"Ovary"	"27040"	"Female"	"F"	"Arkansas"	"05"	"2007"	"2007"	193
	"Ovary"	"27040"	"Female"	"F"	"Arkansas"	"05"	"2008"	"2008"	197
	"Ovary"	"27040"	"Female"	"F"	"Arkansas"	"05"	"2009"	"2009"	172
	"Ovary"	"27040"	"Female"	"F"	"Arkansas"	"05"	"2010"	"2010"	174
	"Ovary"	"27040"	"Female"	"F"	"Arkansas"	"05"	"2011"	"2011"	175
	"Ovary"	"27040"	"Female"	"F"	"Arkansas"	"05"	"2012"	"2012"	203
	"Ovary"	"27040"	"Female"	"F"	"Arkansas"	"05"	"2013"	"2013"	212
	"Ovary"	"27040"	"Female"	"F"	"California"	"06"	"1999"	"1999"	2251
	"Ovary"	"27040"	"Female"	"F"	"California"	"06"	"2000"	"2000"	2268
	"Ovary"	"27040"	"Female"	"F"	"California"	"06"	"2001"	"2001"	2280
	"Ovary"	"27040"	"Female"	"F"	"California"	"06"	"2002"	"2002"	2354
	"Ovary"	"27040"	"Female"	"F"	"California"	"06"	"2003"	"2003"	2341
	"Ovary"	"27040"	"Female"	"F"	"California"	"06"	"2004"	"2004"	2337
	"Ovary"	"27040"	"Female"	"F"	"California"	"06"	"2005"	"2005"	2399
	"Ovary"	"27040"	"Female"	"F"	"California"	"06"	"2006"	"2006"	2392
	"Ovary"	"27040"	"Female"	"F"	"California"	"06"	"2007"	"2007"	2379
	"Ovary"	"27040"	"Female"	"F"	"California"	"06"	"2008"	"2008"	2466
	"Ovary"	"27040"	"Female"	"F"	"California"	"06"	"2009"	"2009"	2432
	"Ovary"	"27040"	"Female"	"F"	"California"	"06"	"2010"	"2010"	2382
	"Ovary"	"27040"	"Female"	"F"	"California"	"06"	"2011"	"2011"	2350
	"Ovary"	"27040"	"Female"	"F"	"California"	"06"	"2012"	"2012"	2507
	"Ovary"	"27040"	"Female"	"F"	"California"	"06"	"2013"	"2013"	2414
	"Ovary"	"27040"	"Female"	"F"	"Colorado"	"08"	"1999"	"1999"	298
	"Ovary"	"27040"	"Female"	"F"	"Colorado"	"08"	"2000"	"2000"	321
	"Ovary"	"27040"	"Female"	"F"	"Colorado"	"08"	"2001"	"2001"	315
	"Ovary"	"27040"	"Female"	"F"	"Colorado"	"08"	"2002"	"2002"	283
	"Ovary"	"27040"	"Female"	"F"	"Colorado"	"08"	"2003"	"2003"	301
	"Ovary"	"27040"	"Female"	"F"	"Colorado"	"08"	"2004"	"2004"	303
	"Ovary"	"27040"	"Female"	"F"	"Colorado"	"08"	"2005"	"2005"	347
	"Ovary"	"27040"	"Female"	"F"	"Colorado"	"08"	"2006"	"2006"	312
	"Ovary"	"27040"	"Female"	"F"	"Colorado"	"08"	"2007"	"2007"	337
	"Ovary"	"27040"	"Female"	"F"	"Colorado"	"08"	"2008"	"2008"	349
	"Ovary"	"27040"	"Female"	"F"	"Colorado"	"08"	"2009"	"2009"	329
	"Ovary"	"27040"	"Female"	"F"	"Colorado"	"08"	"2010"	"2010"	323
	"Ovary"	"27040"	"Female"	"F"	"Colorado"	"08"	"2011"	"2011"	323
	"Ovary"	"27040"	"Female"	"F"	"Colorado"	"08"	"2012"	"2012"	306
	"Ovary"	"27040"	"Female"	"F"	"Colorado"	"08"	"2013"	"2013"	311
	"Ovary"	"27040"	"Female"	"F"	"Connecticut"	"09"	"1999"	"1999"	288
	"Ovary"	"27040"	"Female"	"F"	"Connecticut"	"09"	"2000"	"2000"	298
	"Ovary"	"27040"	"Female"	"F"	"Connecticut"	"09"	"2001"	"2001"	303
	"Ovary"	"27040"	"Female"	"F"	"Connecticut"	"09"	"2002"	"2002"	262
	"Ovary"	"27040"	"Female"	"F"	"Connecticut"	"09"	"2003"	"2003"	309
	"Ovary"	"27040"	"Female"	"F"	"Connecticut"	"09"	"2004"	"2004"	296
	"Ovary"	"27040"	"Female"	"F"	"Connecticut"	"09"	"2005"	"2005"	302
	"Ovary"	"27040"	"Female"	"F"	"Connecticut"	"09"	"2006"	"2006"	290
	"Ovary"	"27040"	"Female"	"F"	"Connecticut"	"09"	"2007"	"2007"	276
	"Ovary"	"27040"	"Female"	"F"	"Connecticut"	"09"	"2008"	"2008"	270
	"Ovary"	"27040"	"Female"	"F"	"Connecticut"	"09"	"2009"	"2009"	282
	"Ovary"	"27040"	"Female"	"F"	"Connecticut"	"09"	"2010"	"2010"	309
	"Ovary"	"27040"	"Female"	"F"	"Connecticut"	"09"	"2011"	"2011"	273
	"Ovary"	"27040"	"Female"	"F"	"Connecticut"	"09"	"2012"	"2012"	291
	"Ovary"	"27040"	"Female"	"F"	"Connecticut"	"09"	"2013"	"2013"	283
	"Ovary"	"27040"	"Female"	"F"	"Delaware"	"10"	"1999"	"1999"	57
	"Ovary"	"27040"	"Female"	"F"	"Delaware"	"10"	"2000"	"2000"	67
	"Ovary"	"27040"	"Female"	"F"	"Delaware"	"10"	"2001"	"2001"	51
	"Ovary"	"27040"	"Female"	"F"	"Delaware"	"10"	"2002"	"2002"	65
	"Ovary"	"27040"	"Female"	"F"	"Delaware"	"10"	"2003"	"2003"	68
	"Ovary"	"27040"	"Female"	"F"	"Delaware"	"10"	"2004"	"2004"	78
	"Ovary"	"27040"	"Female"	"F"	"Delaware"	"10"	"2005"	"2005"	52
	"Ovary"	"27040"	"Female"	"F"	"Delaware"	"10"	"2006"	"2006"	67
	"Ovary"	"27040"	"Female"	"F"	"Delaware"	"10"	"2007"	"2007"	78
	"Ovary"	"27040"	"Female"	"F"	"Delaware"	"10"	"2008"	"2008"	55
	"Ovary"	"27040"	"Female"	"F"	"Delaware"	"10"	"2009"	"2009"	64
	"Ovary"	"27040"	"Female"	"F"	"Delaware"	"10"	"2010"	"2010"	46
	"Ovary"	"27040"	"Female"	"F"	"Delaware"	"10"	"2011"	"2011"	72
	"Ovary"	"27040"	"Female"	"F"	"Delaware"	"10"	"2012"	"2012"	66
	"Ovary"	"27040"	"Female"	"F"	"Delaware"	"10"	"2013"	"2013"	80
	"Ovary"	"27040"	"Female"	"F"	"District of Columbia"	"11"	"1999"	"1999"	33
	"Ovary"	"27040"	"Female"	"F"	"District of Columbia"	"11"	"2000"	"2000"	45
	"Ovary"	"27040"	"Female"	"F"	"District of Columbia"	"11"	"2001"	"2001"	39
	"Ovary"	"27040"	"Female"	"F"	"District of Columbia"	"11"	"2003"	"2003"	30
	"Ovary"	"27040"	"Female"	"F"	"District of Columbia"	"11"	"2004"	"2004"	51
	"Ovary"	"27040"	"Female"	"F"	"District of Columbia"	"11"	"2005"	"2005"	49
	"Ovary"	"27040"	"Female"	"F"	"District of Columbia"	"11"	"2006"	"2006"	44
	"Ovary"	"27040"	"Female"	"F"	"District of Columbia"	"11"	"2007"	"2007"	31
	"Ovary"	"27040"	"Female"	"F"	"District of Columbia"	"11"	"2008"	"2008"	26
	"Ovary"	"27040"	"Female"	"F"	"District of Columbia"	"11"	"2009"	"2009"	28
	"Ovary"	"27040"	"Female"	"F"	"District of Columbia"	"11"	"2010"	"2010"	29
	"Ovary"	"27040"	"Female"	"F"	"District of Columbia"	"11"	"2011"	"2011"	48
	"Ovary"	"27040"	"Female"	"F"	"District of Columbia"	"11"	"2012"	"2012"	39
	"Ovary"	"27040"	"Female"	"F"	"District of Columbia"	"11"	"2013"	"2013"	36
	"Ovary"	"27040"	"Female"	"F"	"Florida"	"12"	"1999"	"1999"	1602
	"Ovary"	"27040"	"Female"	"F"	"Florida"	"12"	"2000"	"2000"	1617
	"Ovary"	"27040"	"Female"	"F"	"Florida"	"12"	"2001"	"2001"	1557
	"Ovary"	"27040"	"Female"	"F"	"Florida"	"12"	"2002"	"2002"	1539
	"Ovary"	"27040"	"Female"	"F"	"Florida"	"12"	"2003"	"2003"	1585
	"Ovary"	"27040"	"Female"	"F"	"Florida"	"12"	"2004"	"2004"	1576
	"Ovary"	"27040"	"Female"	"F"	"Florida"	"12"	"2005"	"2005"	1549
	"Ovary"	"27040"	"Female"	"F"	"Florida"	"12"	"2006"	"2006"	1524
	"Ovary"	"27040"	"Female"	"F"	"Florida"	"12"	"2007"	"2007"	1470
	"Ovary"	"27040"	"Female"	"F"	"Florida"	"12"	"2008"	"2008"	1566
	"Ovary"	"27040"	"Female"	"F"	"Florida"	"12"	"2009"	"2009"	1463
	"Ovary"	"27040"	"Female"	"F"	"Florida"	"12"	"2010"	"2010"	1500
	"Ovary"	"27040"	"Female"	"F"	"Florida"	"12"	"2011"	"2011"	1512
	"Ovary"	"27040"	"Female"	"F"	"Florida"	"12"	"2012"	"2012"	1476
	"Ovary"	"27040"	"Female"	"F"	"Florida"	"12"	"2013"	"2013"	1417
	"Ovary"	"27040"	"Female"	"F"	"Georgia"	"13"	"1999"	"1999"	509
	"Ovary"	"27040"	"Female"	"F"	"Georgia"	"13"	"2000"	"2000"	494
	"Ovary"	"27040"	"Female"	"F"	"Georgia"	"13"	"2001"	"2001"	570
	"Ovary"	"27040"	"Female"	"F"	"Georgia"	"13"	"2002"	"2002"	558
	"Ovary"	"27040"	"Female"	"F"	"Georgia"	"13"	"2003"	"2003"	545
	"Ovary"	"27040"	"Female"	"F"	"Georgia"	"13"	"2004"	"2004"	544
	"Ovary"	"27040"	"Female"	"F"	"Georgia"	"13"	"2005"	"2005"	577
	"Ovary"	"27040"	"Female"	"F"	"Georgia"	"13"	"2006"	"2006"	592
	"Ovary"	"27040"	"Female"	"F"	"Georgia"	"13"	"2007"	"2007"	650
	"Ovary"	"27040"	"Female"	"F"	"Georgia"	"13"	"2008"	"2008"	667
	"Ovary"	"27040"	"Female"	"F"	"Georgia"	"13"	"2009"	"2009"	633
	"Ovary"	"27040"	"Female"	"F"	"Georgia"	"13"	"2010"	"2010"	615
	"Ovary"	"27040"	"Female"	"F"	"Georgia"	"13"	"2011"	"2011"	635
	"Ovary"	"27040"	"Female"	"F"	"Georgia"	"13"	"2012"	"2012"	541
	"Ovary"	"27040"	"Female"	"F"	"Georgia"	"13"	"2013"	"2013"	636
	"Ovary"	"27040"	"Female"	"F"	"Hawaii"	"15"	"1999"	"1999"	80
	"Ovary"	"27040"	"Female"	"F"	"Hawaii"	"15"	"2000"	"2000"	73
	"Ovary"	"27040"	"Female"	"F"	"Hawaii"	"15"	"2001"	"2001"	68
	"Ovary"	"27040"	"Female"	"F"	"Hawaii"	"15"	"2002"	"2002"	88
	"Ovary"	"27040"	"Female"	"F"	"Hawaii"	"15"	"2003"	"2003"	72
	"Ovary"	"27040"	"Female"	"F"	"Hawaii"	"15"	"2004"	"2004"	77
	"Ovary"	"27040"	"Female"	"F"	"Hawaii"	"15"	"2005"	"2005"	77
	"Ovary"	"27040"	"Female"	"F"	"Hawaii"	"15"	"2006"	"2006"	73
	"Ovary"	"27040"	"Female"	"F"	"Hawaii"	"15"	"2007"	"2007"	99
	"Ovary"	"27040"	"Female"	"F"	"Hawaii"	"15"	"2008"	"2008"	82
	"Ovary"	"27040"	"Female"	"F"	"Hawaii"	"15"	"2009"	"2009"	82
	"Ovary"	"27040"	"Female"	"F"	"Hawaii"	"15"	"2010"	"2010"	80
	"Ovary"	"27040"	"Female"	"F"	"Hawaii"	"15"	"2011"	"2011"	63
	"Ovary"	"27040"	"Female"	"F"	"Hawaii"	"15"	"2012"	"2012"	67
	"Ovary"	"27040"	"Female"	"F"	"Hawaii"	"15"	"2013"	"2013"	86
	"Ovary"	"27040"	"Female"	"F"	"Idaho"	"16"	"1999"	"1999"	87
	"Ovary"	"27040"	"Female"	"F"	"Idaho"	"16"	"2000"	"2000"	98
	"Ovary"	"27040"	"Female"	"F"	"Idaho"	"16"	"2001"	"2001"	89
	"Ovary"	"27040"	"Female"	"F"	"Idaho"	"16"	"2002"	"2002"	79
	"Ovary"	"27040"	"Female"	"F"	"Idaho"	"16"	"2003"	"2003"	84
	"Ovary"	"27040"	"Female"	"F"	"Idaho"	"16"	"2004"	"2004"	75
	"Ovary"	"27040"	"Female"	"F"	"Idaho"	"16"	"2005"	"2005"	101
	"Ovary"	"27040"	"Female"	"F"	"Idaho"	"16"	"2006"	"2006"	99
	"Ovary"	"27040"	"Female"	"F"	"Idaho"	"16"	"2007"	"2007"	121
	"Ovary"	"27040"	"Female"	"F"	"Idaho"	"16"	"2008"	"2008"	94
	"Ovary"	"27040"	"Female"	"F"	"Idaho"	"16"	"2009"	"2009"	99
	"Ovary"	"27040"	"Female"	"F"	"Idaho"	"16"	"2010"	"2010"	99
	"Ovary"	"27040"	"Female"	"F"	"Idaho"	"16"	"2011"	"2011"	92
	"Ovary"	"27040"	"Female"	"F"	"Idaho"	"16"	"2012"	"2012"	116
	"Ovary"	"27040"	"Female"	"F"	"Idaho"	"16"	"2013"	"2013"	94
	"Ovary"	"27040"	"Female"	"F"	"Illinois"	"17"	"1999"	"1999"	963
	"Ovary"	"27040"	"Female"	"F"	"Illinois"	"17"	"2000"	"2000"	890
	"Ovary"	"27040"	"Female"	"F"	"Illinois"	"17"	"2001"	"2001"	894
	"Ovary"	"27040"	"Female"	"F"	"Illinois"	"17"	"2002"	"2002"	942
	"Ovary"	"27040"	"Female"	"F"	"Illinois"	"17"	"2003"	"2003"	925
	"Ovary"	"27040"	"Female"	"F"	"Illinois"	"17"	"2004"	"2004"	937
	"Ovary"	"27040"	"Female"	"F"	"Illinois"	"17"	"2005"	"2005"	947
	"Ovary"	"27040"	"Female"	"F"	"Illinois"	"17"	"2006"	"2006"	966
	"Ovary"	"27040"	"Female"	"F"	"Illinois"	"17"	"2007"	"2007"	931
	"Ovary"	"27040"	"Female"	"F"	"Illinois"	"17"	"2008"	"2008"	900
	"Ovary"	"27040"	"Female"	"F"	"Illinois"	"17"	"2009"	"2009"	902
	"Ovary"	"27040"	"Female"	"F"	"Illinois"	"17"	"2010"	"2010"	921
	"Ovary"	"27040"	"Female"	"F"	"Illinois"	"17"	"2011"	"2011"	885
	"Ovary"	"27040"	"Female"	"F"	"Illinois"	"17"	"2012"	"2012"	857
	"Ovary"	"27040"	"Female"	"F"	"Illinois"	"17"	"2013"	"2013"	859
	"Ovary"	"27040"	"Female"	"F"	"Indiana"	"18"	"1999"	"1999"	435
	"Ovary"	"27040"	"Female"	"F"	"Indiana"	"18"	"2000"	"2000"	496
	"Ovary"	"27040"	"Female"	"F"	"Indiana"	"18"	"2001"	"2001"	449
	"Ovary"	"27040"	"Female"	"F"	"Indiana"	"18"	"2002"	"2002"	437
	"Ovary"	"27040"	"Female"	"F"	"Indiana"	"18"	"2003"	"2003"	442
	"Ovary"	"27040"	"Female"	"F"	"Indiana"	"18"	"2004"	"2004"	425
	"Ovary"	"27040"	"Female"	"F"	"Indiana"	"18"	"2005"	"2005"	457
	"Ovary"	"27040"	"Female"	"F"	"Indiana"	"18"	"2006"	"2006"	458
	"Ovary"	"27040"	"Female"	"F"	"Indiana"	"18"	"2007"	"2007"	455
	"Ovary"	"27040"	"Female"	"F"	"Indiana"	"18"	"2008"	"2008"	474
	"Ovary"	"27040"	"Female"	"F"	"Indiana"	"18"	"2009"	"2009"	467
	"Ovary"	"27040"	"Female"	"F"	"Indiana"	"18"	"2010"	"2010"	419
	"Ovary"	"27040"	"Female"	"F"	"Indiana"	"18"	"2011"	"2011"	457
	"Ovary"	"27040"	"Female"	"F"	"Indiana"	"18"	"2012"	"2012"	405
	"Ovary"	"27040"	"Female"	"F"	"Indiana"	"18"	"2013"	"2013"	405
	"Ovary"	"27040"	"Female"	"F"	"Iowa"	"19"	"1999"	"1999"	267
	"Ovary"	"27040"	"Female"	"F"	"Iowa"	"19"	"2000"	"2000"	273
	"Ovary"	"27040"	"Female"	"F"	"Iowa"	"19"	"2001"	"2001"	275
	"Ovary"	"27040"	"Female"	"F"	"Iowa"	"19"	"2002"	"2002"	230
	"Ovary"	"27040"	"Female"	"F"	"Iowa"	"19"	"2003"	"2003"	238
	"Ovary"	"27040"	"Female"	"F"	"Iowa"	"19"	"2004"	"2004"	257
	"Ovary"	"27040"	"Female"	"F"	"Iowa"	"19"	"2005"	"2005"	231
	"Ovary"	"27040"	"Female"	"F"	"Iowa"	"19"	"2006"	"2006"	251
	"Ovary"	"27040"	"Female"	"F"	"Iowa"	"19"	"2007"	"2007"	258
	"Ovary"	"27040"	"Female"	"F"	"Iowa"	"19"	"2008"	"2008"	226
	"Ovary"	"27040"	"Female"	"F"	"Iowa"	"19"	"2009"	"2009"	247
	"Ovary"	"27040"	"Female"	"F"	"Iowa"	"19"	"2010"	"2010"	242
	"Ovary"	"27040"	"Female"	"F"	"Iowa"	"19"	"2011"	"2011"	223
	"Ovary"	"27040"	"Female"	"F"	"Iowa"	"19"	"2012"	"2012"	215
	"Ovary"	"27040"	"Female"	"F"	"Iowa"	"19"	"2013"	"2013"	227
	"Ovary"	"27040"	"Female"	"F"	"Kansas"	"20"	"1999"	"1999"	195
	"Ovary"	"27040"	"Female"	"F"	"Kansas"	"20"	"2000"	"2000"	214
	"Ovary"	"27040"	"Female"	"F"	"Kansas"	"20"	"2001"	"2001"	222
	"Ovary"	"27040"	"Female"	"F"	"Kansas"	"20"	"2002"	"2002"	209
	"Ovary"	"27040"	"Female"	"F"	"Kansas"	"20"	"2003"	"2003"	209
	"Ovary"	"27040"	"Female"	"F"	"Kansas"	"20"	"2004"	"2004"	217
	"Ovary"	"27040"	"Female"	"F"	"Kansas"	"20"	"2005"	"2005"	178
	"Ovary"	"27040"	"Female"	"F"	"Kansas"	"20"	"2006"	"2006"	200
	"Ovary"	"27040"	"Female"	"F"	"Kansas"	"20"	"2007"	"2007"	200
	"Ovary"	"27040"	"Female"	"F"	"Kansas"	"20"	"2008"	"2008"	188
	"Ovary"	"27040"	"Female"	"F"	"Kansas"	"20"	"2009"	"2009"	214
	"Ovary"	"27040"	"Female"	"F"	"Kansas"	"20"	"2010"	"2010"	182
	"Ovary"	"27040"	"Female"	"F"	"Kansas"	"20"	"2011"	"2011"	196
	"Ovary"	"27040"	"Female"	"F"	"Kansas"	"20"	"2012"	"2012"	181
	"Ovary"	"27040"	"Female"	"F"	"Kansas"	"20"	"2013"	"2013"	192
	"Ovary"	"27040"	"Female"	"F"	"Kentucky"	"21"	"1999"	"1999"	302
	"Ovary"	"27040"	"Female"	"F"	"Kentucky"	"21"	"2000"	"2000"	340
	"Ovary"	"27040"	"Female"	"F"	"Kentucky"	"21"	"2001"	"2001"	285
	"Ovary"	"27040"	"Female"	"F"	"Kentucky"	"21"	"2002"	"2002"	306
	"Ovary"	"27040"	"Female"	"F"	"Kentucky"	"21"	"2003"	"2003"	265
	"Ovary"	"27040"	"Female"	"F"	"Kentucky"	"21"	"2004"	"2004"	313
	"Ovary"	"27040"	"Female"	"F"	"Kentucky"	"21"	"2005"	"2005"	287
	"Ovary"	"27040"	"Female"	"F"	"Kentucky"	"21"	"2006"	"2006"	309
	"Ovary"	"27040"	"Female"	"F"	"Kentucky"	"21"	"2007"	"2007"	297
	"Ovary"	"27040"	"Female"	"F"	"Kentucky"	"21"	"2008"	"2008"	303
	"Ovary"	"27040"	"Female"	"F"	"Kentucky"	"21"	"2009"	"2009"	287
	"Ovary"	"27040"	"Female"	"F"	"Kentucky"	"21"	"2010"	"2010"	275
	"Ovary"	"27040"	"Female"	"F"	"Kentucky"	"21"	"2011"	"2011"	274
	"Ovary"	"27040"	"Female"	"F"	"Kentucky"	"21"	"2012"	"2012"	283
	"Ovary"	"27040"	"Female"	"F"	"Kentucky"	"21"	"2013"	"2013"	284
	"Ovary"	"27040"	"Female"	"F"	"Louisiana"	"22"	"1999"	"1999"	289
	"Ovary"	"27040"	"Female"	"F"	"Louisiana"	"22"	"2000"	"2000"	293
	"Ovary"	"27040"	"Female"	"F"	"Louisiana"	"22"	"2001"	"2001"	309
	"Ovary"	"27040"	"Female"	"F"	"Louisiana"	"22"	"2002"	"2002"	302
	"Ovary"	"27040"	"Female"	"F"	"Louisiana"	"22"	"2003"	"2003"	292
	"Ovary"	"27040"	"Female"	"F"	"Louisiana"	"22"	"2004"	"2004"	270
	"Ovary"	"27040"	"Female"	"F"	"Louisiana"	"22"	"2005"	"2005"	258
	"Ovary"	"27040"	"Female"	"F"	"Louisiana"	"22"	"2006"	"2006"	290
	"Ovary"	"27040"	"Female"	"F"	"Louisiana"	"22"	"2007"	"2007"	248
	"Ovary"	"27040"	"Female"	"F"	"Louisiana"	"22"	"2008"	"2008"	264
	"Ovary"	"27040"	"Female"	"F"	"Louisiana"	"22"	"2009"	"2009"	269
	"Ovary"	"27040"	"Female"	"F"	"Louisiana"	"22"	"2010"	"2010"	252
	"Ovary"	"27040"	"Female"	"F"	"Louisiana"	"22"	"2011"	"2011"	231
	"Ovary"	"27040"	"Female"	"F"	"Louisiana"	"22"	"2012"	"2012"	234
	"Ovary"	"27040"	"Female"	"F"	"Louisiana"	"22"	"2013"	"2013"	292
	"Ovary"	"27040"	"Female"	"F"	"Maine"	"23"	"1999"	"1999"	101
	"Ovary"	"27040"	"Female"	"F"	"Maine"	"23"	"2000"	"2000"	121
	"Ovary"	"27040"	"Female"	"F"	"Maine"	"23"	"2001"	"2001"	108
	"Ovary"	"27040"	"Female"	"F"	"Maine"	"23"	"2002"	"2002"	101
	"Ovary"	"27040"	"Female"	"F"	"Maine"	"23"	"2003"	"2003"	91
	"Ovary"	"27040"	"Female"	"F"	"Maine"	"23"	"2004"	"2004"	109
	"Ovary"	"27040"	"Female"	"F"	"Maine"	"23"	"2005"	"2005"	113
	"Ovary"	"27040"	"Female"	"F"	"Maine"	"23"	"2006"	"2006"	99
	"Ovary"	"27040"	"Female"	"F"	"Maine"	"23"	"2007"	"2007"	103
	"Ovary"	"27040"	"Female"	"F"	"Maine"	"23"	"2008"	"2008"	97
	"Ovary"	"27040"	"Female"	"F"	"Maine"	"23"	"2009"	"2009"	100
	"Ovary"	"27040"	"Female"	"F"	"Maine"	"23"	"2010"	"2010"	99
	"Ovary"	"27040"	"Female"	"F"	"Maine"	"23"	"2011"	"2011"	97
	"Ovary"	"27040"	"Female"	"F"	"Maine"	"23"	"2012"	"2012"	94
	"Ovary"	"27040"	"Female"	"F"	"Maine"	"23"	"2013"	"2013"	95
	"Ovary"	"27040"	"Female"	"F"	"Maryland"	"24"	"1999"	"1999"	355
	"Ovary"	"27040"	"Female"	"F"	"Maryland"	"24"	"2000"	"2000"	367
	"Ovary"	"27040"	"Female"	"F"	"Maryland"	"24"	"2001"	"2001"	336
	"Ovary"	"27040"	"Female"	"F"	"Maryland"	"24"	"2002"	"2002"	373
	"Ovary"	"27040"	"Female"	"F"	"Maryland"	"24"	"2003"	"2003"	402
	"Ovary"	"27040"	"Female"	"F"	"Maryland"	"24"	"2004"	"2004"	310
	"Ovary"	"27040"	"Female"	"F"	"Maryland"	"24"	"2005"	"2005"	392
	"Ovary"	"27040"	"Female"	"F"	"Maryland"	"24"	"2006"	"2006"	366
	"Ovary"	"27040"	"Female"	"F"	"Maryland"	"24"	"2007"	"2007"	396
	"Ovary"	"27040"	"Female"	"F"	"Maryland"	"24"	"2008"	"2008"	409
	"Ovary"	"27040"	"Female"	"F"	"Maryland"	"24"	"2009"	"2009"	432
	"Ovary"	"27040"	"Female"	"F"	"Maryland"	"24"	"2010"	"2010"	366
	"Ovary"	"27040"	"Female"	"F"	"Maryland"	"24"	"2011"	"2011"	388
	"Ovary"	"27040"	"Female"	"F"	"Maryland"	"24"	"2012"	"2012"	391
	"Ovary"	"27040"	"Female"	"F"	"Maryland"	"24"	"2013"	"2013"	365
	"Ovary"	"27040"	"Female"	"F"	"Massachusetts"	"25"	"1999"	"1999"	500
	"Ovary"	"27040"	"Female"	"F"	"Massachusetts"	"25"	"2000"	"2000"	556
	"Ovary"	"27040"	"Female"	"F"	"Massachusetts"	"25"	"2001"	"2001"	566
	"Ovary"	"27040"	"Female"	"F"	"Massachusetts"	"25"	"2002"	"2002"	548
	"Ovary"	"27040"	"Female"	"F"	"Massachusetts"	"25"	"2003"	"2003"	551
	"Ovary"	"27040"	"Female"	"F"	"Massachusetts"	"25"	"2004"	"2004"	529
	"Ovary"	"27040"	"Female"	"F"	"Massachusetts"	"25"	"2005"	"2005"	526
	"Ovary"	"27040"	"Female"	"F"	"Massachusetts"	"25"	"2006"	"2006"	489
	"Ovary"	"27040"	"Female"	"F"	"Massachusetts"	"25"	"2007"	"2007"	483
	"Ovary"	"27040"	"Female"	"F"	"Massachusetts"	"25"	"2008"	"2008"	509
	"Ovary"	"27040"	"Female"	"F"	"Massachusetts"	"25"	"2009"	"2009"	540
	"Ovary"	"27040"	"Female"	"F"	"Massachusetts"	"25"	"2010"	"2010"	432
	"Ovary"	"27040"	"Female"	"F"	"Massachusetts"	"25"	"2011"	"2011"	502
	"Ovary"	"27040"	"Female"	"F"	"Massachusetts"	"25"	"2012"	"2012"	539
	"Ovary"	"27040"	"Female"	"F"	"Massachusetts"	"25"	"2013"	"2013"	457
	"Ovary"	"27040"	"Female"	"F"	"Michigan"	"26"	"1999"	"1999"	912
	"Ovary"	"27040"	"Female"	"F"	"Michigan"	"26"	"2000"	"2000"	931
	"Ovary"	"27040"	"Female"	"F"	"Michigan"	"26"	"2001"	"2001"	789
	"Ovary"	"27040"	"Female"	"F"	"Michigan"	"26"	"2002"	"2002"	786
	"Ovary"	"27040"	"Female"	"F"	"Michigan"	"26"	"2003"	"2003"	802
	"Ovary"	"27040"	"Female"	"F"	"Michigan"	"26"	"2004"	"2004"	770
	"Ovary"	"27040"	"Female"	"F"	"Michigan"	"26"	"2005"	"2005"	723
	"Ovary"	"27040"	"Female"	"F"	"Michigan"	"26"	"2006"	"2006"	765
	"Ovary"	"27040"	"Female"	"F"	"Michigan"	"26"	"2007"	"2007"	793
	"Ovary"	"27040"	"Female"	"F"	"Michigan"	"26"	"2008"	"2008"	753
	"Ovary"	"27040"	"Female"	"F"	"Michigan"	"26"	"2009"	"2009"	749
	"Ovary"	"27040"	"Female"	"F"	"Michigan"	"26"	"2010"	"2010"	766
	"Ovary"	"27040"	"Female"	"F"	"Michigan"	"26"	"2011"	"2011"	744
	"Ovary"	"27040"	"Female"	"F"	"Michigan"	"26"	"2012"	"2012"	762
	"Ovary"	"27040"	"Female"	"F"	"Michigan"	"26"	"2013"	"2013"	713
	"Ovary"	"27040"	"Female"	"F"	"Minnesota"	"27"	"1999"	"1999"	358
	"Ovary"	"27040"	"Female"	"F"	"Minnesota"	"27"	"2000"	"2000"	327
	"Ovary"	"27040"	"Female"	"F"	"Minnesota"	"27"	"2001"	"2001"	364
	"Ovary"	"27040"	"Female"	"F"	"Minnesota"	"27"	"2002"	"2002"	351
	"Ovary"	"27040"	"Female"	"F"	"Minnesota"	"27"	"2003"	"2003"	362
	"Ovary"	"27040"	"Female"	"F"	"Minnesota"	"27"	"2004"	"2004"	354
	"Ovary"	"27040"	"Female"	"F"	"Minnesota"	"27"	"2005"	"2005"	363
	"Ovary"	"27040"	"Female"	"F"	"Minnesota"	"27"	"2006"	"2006"	344
	"Ovary"	"27040"	"Female"	"F"	"Minnesota"	"27"	"2007"	"2007"	347
	"Ovary"	"27040"	"Female"	"F"	"Minnesota"	"27"	"2008"	"2008"	359
	"Ovary"	"27040"	"Female"	"F"	"Minnesota"	"27"	"2009"	"2009"	359
