"Notes"	"Leading Cancer Sites"	"Leading Cancer Sites Code"	"Sex"	"Sex Code"	"MSA"	"MSA Code"	"Year"	"Year Code"	Count
	"Urinary Bladder invasive and in situ"	"29010"	"Male"	"M"	" Denver-Aurora-Lakewood, CO  "	"19740"	"2005"	"2005"	261
	"Urinary Bladder invasive and in situ"	"29010"	"Male"	"M"	" Denver-Aurora-Lakewood, CO  "	"19740"	"2006"	"2006"	287
	"Urinary Bladder invasive and in situ"	"29010"	"Male"	"M"	" Denver-Aurora-Lakewood, CO  "	"19740"	"2007"	"2007"	310
	"Urinary Bladder invasive and in situ"	"29010"	"Male"	"M"	" Denver-Aurora-Lakewood, CO  "	"19740"	"2008"	"2008"	280
	"Urinary Bladder invasive and in situ"	"29010"	"Male"	"M"	" Denver-Aurora-Lakewood, CO  "	"19740"	"2009"	"2009"	305
	"Urinary Bladder invasive and in situ"	"29010"	"Male"	"M"	" Denver-Aurora-Lakewood, CO  "	"19740"	"2010"	"2010"	316
	"Urinary Bladder invasive and in situ"	"29010"	"Male"	"M"	" Denver-Aurora-Lakewood, CO  "	"19740"	"2011"	"2011"	358
	"Urinary Bladder invasive and in situ"	"29010"	"Male"	"M"	" Denver-Aurora-Lakewood, CO  "	"19740"	"2012"	"2012"	364
	"Urinary Bladder invasive and in situ"	"29010"	"Male"	"M"	" Denver-Aurora-Lakewood, CO  "	"19740"	"2013"	"2013"	338
	"Urinary Bladder invasive and in situ"	"29010"	"Male"	"M"	" Des Moines-West Des Moines, IA  "	"19780"	"1999"	"1999"	88
	"Urinary Bladder invasive and in situ"	"29010"	"Male"	"M"	" Des Moines-West Des Moines, IA  "	"19780"	"2000"	"2000"	75
	"Urinary Bladder invasive and in situ"	"29010"	"Male"	"M"	" Des Moines-West Des Moines, IA  "	"19780"	"2001"	"2001"	70
	"Urinary Bladder invasive and in situ"	"29010"	"Male"	"M"	" Des Moines-West Des Moines, IA  "	"19780"	"2002"	"2002"	66
	"Urinary Bladder invasive and in situ"	"29010"	"Male"	"M"	" Des Moines-West Des Moines, IA  "	"19780"	"2003"	"2003"	85
	"Urinary Bladder invasive and in situ"	"29010"	"Male"	"M"	" Des Moines-West Des Moines, IA  "	"19780"	"2004"	"2004"	75
	"Urinary Bladder invasive and in situ"	"29010"	"Male"	"M"	" Des Moines-West Des Moines, IA  "	"19780"	"2005"	"2005"	95
	"Urinary Bladder invasive and in situ"	"29010"	"Male"	"M"	" Des Moines-West Des Moines, IA  "	"19780"	"2006"	"2006"	104
	"Urinary Bladder invasive and in situ"	"29010"	"Male"	"M"	" Des Moines-West Des Moines, IA  "	"19780"	"2007"	"2007"	102
	"Urinary Bladder invasive and in situ"	"29010"	"Male"	"M"	" Des Moines-West Des Moines, IA  "	"19780"	"2008"	"2008"	89
	"Urinary Bladder invasive and in situ"	"29010"	"Male"	"M"	" Des Moines-West Des Moines, IA  "	"19780"	"2009"	"2009"	97
	"Urinary Bladder invasive and in situ"	"29010"	"Male"	"M"	" Des Moines-West Des Moines, IA  "	"19780"	"2010"	"2010"	98
	"Urinary Bladder invasive and in situ"	"29010"	"Male"	"M"	" Des Moines-West Des Moines, IA  "	"19780"	"2011"	"2011"	109
	"Urinary Bladder invasive and in situ"	"29010"	"Male"	"M"	" Des Moines-West Des Moines, IA  "	"19780"	"2012"	"2012"	94
	"Urinary Bladder invasive and in situ"	"29010"	"Male"	"M"	" Des Moines-West Des Moines, IA  "	"19780"	"2013"	"2013"	93
	"Urinary Bladder invasive and in situ"	"29010"	"Male"	"M"	" Detroit-Warren-Dearborn, MI  "	"19820"	"1999"	"1999"	767
	"Urinary Bladder invasive and in situ"	"29010"	"Male"	"M"	" Detroit-Warren-Dearborn, MI  "	"19820"	"2000"	"2000"	825
	"Urinary Bladder invasive and in situ"	"29010"	"Male"	"M"	" Detroit-Warren-Dearborn, MI  "	"19820"	"2001"	"2001"	779
	"Urinary Bladder invasive and in situ"	"29010"	"Male"	"M"	" Detroit-Warren-Dearborn, MI  "	"19820"	"2002"	"2002"	830
	"Urinary Bladder invasive and in situ"	"29010"	"Male"	"M"	" Detroit-Warren-Dearborn, MI  "	"19820"	"2003"	"2003"	782
	"Urinary Bladder invasive and in situ"	"29010"	"Male"	"M"	" Detroit-Warren-Dearborn, MI  "	"19820"	"2004"	"2004"	738
	"Urinary Bladder invasive and in situ"	"29010"	"Male"	"M"	" Detroit-Warren-Dearborn, MI  "	"19820"	"2005"	"2005"	860
	"Urinary Bladder invasive and in situ"	"29010"	"Male"	"M"	" Detroit-Warren-Dearborn, MI  "	"19820"	"2006"	"2006"	797
	"Urinary Bladder invasive and in situ"	"29010"	"Male"	"M"	" Detroit-Warren-Dearborn, MI  "	"19820"	"2007"	"2007"	854
	"Urinary Bladder invasive and in situ"	"29010"	"Male"	"M"	" Detroit-Warren-Dearborn, MI  "	"19820"	"2008"	"2008"	751
	"Urinary Bladder invasive and in situ"	"29010"	"Male"	"M"	" Detroit-Warren-Dearborn, MI  "	"19820"	"2009"	"2009"	818
	"Urinary Bladder invasive and in situ"	"29010"	"Male"	"M"	" Detroit-Warren-Dearborn, MI  "	"19820"	"2010"	"2010"	890
	"Urinary Bladder invasive and in situ"	"29010"	"Male"	"M"	" Detroit-Warren-Dearborn, MI  "	"19820"	"2011"	"2011"	835
	"Urinary Bladder invasive and in situ"	"29010"	"Male"	"M"	" Detroit-Warren-Dearborn, MI  "	"19820"	"2012"	"2012"	898
	"Urinary Bladder invasive and in situ"	"29010"	"Male"	"M"	" Detroit-Warren-Dearborn, MI  "	"19820"	"2013"	"2013"	824
	"Urinary Bladder invasive and in situ"	"29010"	"Male"	"M"	" Durham-Chapel Hill, NC  "	"20500"	"1999"	"1999"	34
	"Urinary Bladder invasive and in situ"	"29010"	"Male"	"M"	" Durham-Chapel Hill, NC  "	"20500"	"2000"	"2000"	43
	"Urinary Bladder invasive and in situ"	"29010"	"Male"	"M"	" Durham-Chapel Hill, NC  "	"20500"	"2001"	"2001"	45
	"Urinary Bladder invasive and in situ"	"29010"	"Male"	"M"	" Durham-Chapel Hill, NC  "	"20500"	"2002"	"2002"	43
	"Urinary Bladder invasive and in situ"	"29010"	"Male"	"M"	" Durham-Chapel Hill, NC  "	"20500"	"2003"	"2003"	49
	"Urinary Bladder invasive and in situ"	"29010"	"Male"	"M"	" Durham-Chapel Hill, NC  "	"20500"	"2004"	"2004"	65
	"Urinary Bladder invasive and in situ"	"29010"	"Male"	"M"	" Durham-Chapel Hill, NC  "	"20500"	"2005"	"2005"	50
	"Urinary Bladder invasive and in situ"	"29010"	"Male"	"M"	" Durham-Chapel Hill, NC  "	"20500"	"2006"	"2006"	57
	"Urinary Bladder invasive and in situ"	"29010"	"Male"	"M"	" Durham-Chapel Hill, NC  "	"20500"	"2007"	"2007"	58
	"Urinary Bladder invasive and in situ"	"29010"	"Male"	"M"	" Durham-Chapel Hill, NC  "	"20500"	"2008"	"2008"	57
	"Urinary Bladder invasive and in situ"	"29010"	"Male"	"M"	" Durham-Chapel Hill, NC  "	"20500"	"2009"	"2009"	68
	"Urinary Bladder invasive and in situ"	"29010"	"Male"	"M"	" Durham-Chapel Hill, NC  "	"20500"	"2010"	"2010"	52
	"Urinary Bladder invasive and in situ"	"29010"	"Male"	"M"	" Durham-Chapel Hill, NC  "	"20500"	"2011"	"2011"	49
	"Urinary Bladder invasive and in situ"	"29010"	"Male"	"M"	" Durham-Chapel Hill, NC  "	"20500"	"2012"	"2012"	65
	"Urinary Bladder invasive and in situ"	"29010"	"Male"	"M"	" Durham-Chapel Hill, NC  "	"20500"	"2013"	"2013"	61
	"Urinary Bladder invasive and in situ"	"29010"	"Male"	"M"	" El Paso, TX  "	"21340"	"1999"	"1999"	52
	"Urinary Bladder invasive and in situ"	"29010"	"Male"	"M"	" El Paso, TX  "	"21340"	"2000"	"2000"	59
	"Urinary Bladder invasive and in situ"	"29010"	"Male"	"M"	" El Paso, TX  "	"21340"	"2001"	"2001"	55
	"Urinary Bladder invasive and in situ"	"29010"	"Male"	"M"	" El Paso, TX  "	"21340"	"2002"	"2002"	71
	"Urinary Bladder invasive and in situ"	"29010"	"Male"	"M"	" El Paso, TX  "	"21340"	"2003"	"2003"	56
	"Urinary Bladder invasive and in situ"	"29010"	"Male"	"M"	" El Paso, TX  "	"21340"	"2004"	"2004"	74
	"Urinary Bladder invasive and in situ"	"29010"	"Male"	"M"	" El Paso, TX  "	"21340"	"2005"	"2005"	52
	"Urinary Bladder invasive and in situ"	"29010"	"Male"	"M"	" El Paso, TX  "	"21340"	"2006"	"2006"	65
	"Urinary Bladder invasive and in situ"	"29010"	"Male"	"M"	" El Paso, TX  "	"21340"	"2007"	"2007"	57
	"Urinary Bladder invasive and in situ"	"29010"	"Male"	"M"	" El Paso, TX  "	"21340"	"2008"	"2008"	58
	"Urinary Bladder invasive and in situ"	"29010"	"Male"	"M"	" El Paso, TX  "	"21340"	"2009"	"2009"	71
	"Urinary Bladder invasive and in situ"	"29010"	"Male"	"M"	" El Paso, TX  "	"21340"	"2010"	"2010"	74
	"Urinary Bladder invasive and in situ"	"29010"	"Male"	"M"	" El Paso, TX  "	"21340"	"2011"	"2011"	67
	"Urinary Bladder invasive and in situ"	"29010"	"Male"	"M"	" El Paso, TX  "	"21340"	"2012"	"2012"	73
	"Urinary Bladder invasive and in situ"	"29010"	"Male"	"M"	" El Paso, TX  "	"21340"	"2013"	"2013"	74
	"Urinary Bladder invasive and in situ"	"29010"	"Male"	"M"	" Fresno, CA  "	"23420"	"1999"	"1999"	89
	"Urinary Bladder invasive and in situ"	"29010"	"Male"	"M"	" Fresno, CA  "	"23420"	"2000"	"2000"	100
	"Urinary Bladder invasive and in situ"	"29010"	"Male"	"M"	" Fresno, CA  "	"23420"	"2001"	"2001"	96
	"Urinary Bladder invasive and in situ"	"29010"	"Male"	"M"	" Fresno, CA  "	"23420"	"2002"	"2002"	83
	"Urinary Bladder invasive and in situ"	"29010"	"Male"	"M"	" Fresno, CA  "	"23420"	"2003"	"2003"	87
	"Urinary Bladder invasive and in situ"	"29010"	"Male"	"M"	" Fresno, CA  "	"23420"	"2004"	"2004"	105
	"Urinary Bladder invasive and in situ"	"29010"	"Male"	"M"	" Fresno, CA  "	"23420"	"2005"	"2005"	88
	"Urinary Bladder invasive and in situ"	"29010"	"Male"	"M"	" Fresno, CA  "	"23420"	"2006"	"2006"	88
	"Urinary Bladder invasive and in situ"	"29010"	"Male"	"M"	" Fresno, CA  "	"23420"	"2007"	"2007"	91
	"Urinary Bladder invasive and in situ"	"29010"	"Male"	"M"	" Fresno, CA  "	"23420"	"2008"	"2008"	98
	"Urinary Bladder invasive and in situ"	"29010"	"Male"	"M"	" Fresno, CA  "	"23420"	"2009"	"2009"	92
	"Urinary Bladder invasive and in situ"	"29010"	"Male"	"M"	" Fresno, CA  "	"23420"	"2010"	"2010"	100
	"Urinary Bladder invasive and in situ"	"29010"	"Male"	"M"	" Fresno, CA  "	"23420"	"2011"	"2011"	108
	"Urinary Bladder invasive and in situ"	"29010"	"Male"	"M"	" Fresno, CA  "	"23420"	"2012"	"2012"	103
	"Urinary Bladder invasive and in situ"	"29010"	"Male"	"M"	" Fresno, CA  "	"23420"	"2013"	"2013"	128
	"Urinary Bladder invasive and in situ"	"29010"	"Male"	"M"	" Grand Rapids-Wyoming, MI  "	"24340"	"1999"	"1999"	147
	"Urinary Bladder invasive and in situ"	"29010"	"Male"	"M"	" Grand Rapids-Wyoming, MI  "	"24340"	"2000"	"2000"	110
	"Urinary Bladder invasive and in situ"	"29010"	"Male"	"M"	" Grand Rapids-Wyoming, MI  "	"24340"	"2001"	"2001"	135
	"Urinary Bladder invasive and in situ"	"29010"	"Male"	"M"	" Grand Rapids-Wyoming, MI  "	"24340"	"2002"	"2002"	126
	"Urinary Bladder invasive and in situ"	"29010"	"Male"	"M"	" Grand Rapids-Wyoming, MI  "	"24340"	"2003"	"2003"	134
	"Urinary Bladder invasive and in situ"	"29010"	"Male"	"M"	" Grand Rapids-Wyoming, MI  "	"24340"	"2004"	"2004"	137
	"Urinary Bladder invasive and in situ"	"29010"	"Male"	"M"	" Grand Rapids-Wyoming, MI  "	"24340"	"2005"	"2005"	143
	"Urinary Bladder invasive and in situ"	"29010"	"Male"	"M"	" Grand Rapids-Wyoming, MI  "	"24340"	"2006"	"2006"	144
	"Urinary Bladder invasive and in situ"	"29010"	"Male"	"M"	" Grand Rapids-Wyoming, MI  "	"24340"	"2007"	"2007"	158
	"Urinary Bladder invasive and in situ"	"29010"	"Male"	"M"	" Grand Rapids-Wyoming, MI  "	"24340"	"2008"	"2008"	187
	"Urinary Bladder invasive and in situ"	"29010"	"Male"	"M"	" Grand Rapids-Wyoming, MI  "	"24340"	"2009"	"2009"	182
	"Urinary Bladder invasive and in situ"	"29010"	"Male"	"M"	" Grand Rapids-Wyoming, MI  "	"24340"	"2010"	"2010"	145
	"Urinary Bladder invasive and in situ"	"29010"	"Male"	"M"	" Grand Rapids-Wyoming, MI  "	"24340"	"2011"	"2011"	199
	"Urinary Bladder invasive and in situ"	"29010"	"Male"	"M"	" Grand Rapids-Wyoming, MI  "	"24340"	"2012"	"2012"	155
	"Urinary Bladder invasive and in situ"	"29010"	"Male"	"M"	" Grand Rapids-Wyoming, MI  "	"24340"	"2013"	"2013"	173
	"Urinary Bladder invasive and in situ"	"29010"	"Male"	"M"	" Greensboro-High Point, NC  "	"24660"	"1999"	"1999"	98
	"Urinary Bladder invasive and in situ"	"29010"	"Male"	"M"	" Greensboro-High Point, NC  "	"24660"	"2000"	"2000"	96
	"Urinary Bladder invasive and in situ"	"29010"	"Male"	"M"	" Greensboro-High Point, NC  "	"24660"	"2001"	"2001"	108
	"Urinary Bladder invasive and in situ"	"29010"	"Male"	"M"	" Greensboro-High Point, NC  "	"24660"	"2002"	"2002"	108
	"Urinary Bladder invasive and in situ"	"29010"	"Male"	"M"	" Greensboro-High Point, NC  "	"24660"	"2003"	"2003"	82
	"Urinary Bladder invasive and in situ"	"29010"	"Male"	"M"	" Greensboro-High Point, NC  "	"24660"	"2004"	"2004"	115
	"Urinary Bladder invasive and in situ"	"29010"	"Male"	"M"	" Greensboro-High Point, NC  "	"24660"	"2005"	"2005"	107
	"Urinary Bladder invasive and in situ"	"29010"	"Male"	"M"	" Greensboro-High Point, NC  "	"24660"	"2006"	"2006"	111
	"Urinary Bladder invasive and in situ"	"29010"	"Male"	"M"	" Greensboro-High Point, NC  "	"24660"	"2007"	"2007"	104
	"Urinary Bladder invasive and in situ"	"29010"	"Male"	"M"	" Greensboro-High Point, NC  "	"24660"	"2008"	"2008"	129
	"Urinary Bladder invasive and in situ"	"29010"	"Male"	"M"	" Greensboro-High Point, NC  "	"24660"	"2009"	"2009"	136
	"Urinary Bladder invasive and in situ"	"29010"	"Male"	"M"	" Greensboro-High Point, NC  "	"24660"	"2010"	"2010"	144
	"Urinary Bladder invasive and in situ"	"29010"	"Male"	"M"	" Greensboro-High Point, NC  "	"24660"	"2011"	"2011"	122
	"Urinary Bladder invasive and in situ"	"29010"	"Male"	"M"	" Greensboro-High Point, NC  "	"24660"	"2012"	"2012"	156
	"Urinary Bladder invasive and in situ"	"29010"	"Male"	"M"	" Greensboro-High Point, NC  "	"24660"	"2013"	"2013"	127
	"Urinary Bladder invasive and in situ"	"29010"	"Male"	"M"	" Greenville-Anderson-Mauldin, SC  "	"24860"	"1999"	"1999"	102
	"Urinary Bladder invasive and in situ"	"29010"	"Male"	"M"	" Greenville-Anderson-Mauldin, SC  "	"24860"	"2000"	"2000"	116
	"Urinary Bladder invasive and in situ"	"29010"	"Male"	"M"	" Greenville-Anderson-Mauldin, SC  "	"24860"	"2001"	"2001"	127
	"Urinary Bladder invasive and in situ"	"29010"	"Male"	"M"	" Greenville-Anderson-Mauldin, SC  "	"24860"	"2002"	"2002"	105
	"Urinary Bladder invasive and in situ"	"29010"	"Male"	"M"	" Greenville-Anderson-Mauldin, SC  "	"24860"	"2003"	"2003"	112
	"Urinary Bladder invasive and in situ"	"29010"	"Male"	"M"	" Greenville-Anderson-Mauldin, SC  "	"24860"	"2004"	"2004"	116
	"Urinary Bladder invasive and in situ"	"29010"	"Male"	"M"	" Greenville-Anderson-Mauldin, SC  "	"24860"	"2005"	"2005"	119
	"Urinary Bladder invasive and in situ"	"29010"	"Male"	"M"	" Greenville-Anderson-Mauldin, SC  "	"24860"	"2006"	"2006"	149
	"Urinary Bladder invasive and in situ"	"29010"	"Male"	"M"	" Greenville-Anderson-Mauldin, SC  "	"24860"	"2007"	"2007"	122
	"Urinary Bladder invasive and in situ"	"29010"	"Male"	"M"	" Greenville-Anderson-Mauldin, SC  "	"24860"	"2008"	"2008"	137
	"Urinary Bladder invasive and in situ"	"29010"	"Male"	"M"	" Greenville-Anderson-Mauldin, SC  "	"24860"	"2009"	"2009"	146
	"Urinary Bladder invasive and in situ"	"29010"	"Male"	"M"	" Greenville-Anderson-Mauldin, SC  "	"24860"	"2010"	"2010"	135
	"Urinary Bladder invasive and in situ"	"29010"	"Male"	"M"	" Greenville-Anderson-Mauldin, SC  "	"24860"	"2011"	"2011"	137
	"Urinary Bladder invasive and in situ"	"29010"	"Male"	"M"	" Greenville-Anderson-Mauldin, SC  "	"24860"	"2012"	"2012"	132
	"Urinary Bladder invasive and in situ"	"29010"	"Male"	"M"	" Greenville-Anderson-Mauldin, SC  "	"24860"	"2013"	"2013"	166
	"Urinary Bladder invasive and in situ"	"29010"	"Male"	"M"	" Harrisburg-Carlisle, PA  "	"25420"	"1999"	"1999"	99
	"Urinary Bladder invasive and in situ"	"29010"	"Male"	"M"	" Harrisburg-Carlisle, PA  "	"25420"	"2000"	"2000"	71
	"Urinary Bladder invasive and in situ"	"29010"	"Male"	"M"	" Harrisburg-Carlisle, PA  "	"25420"	"2001"	"2001"	90
	"Urinary Bladder invasive and in situ"	"29010"	"Male"	"M"	" Harrisburg-Carlisle, PA  "	"25420"	"2002"	"2002"	94
	"Urinary Bladder invasive and in situ"	"29010"	"Male"	"M"	" Harrisburg-Carlisle, PA  "	"25420"	"2003"	"2003"	93
	"Urinary Bladder invasive and in situ"	"29010"	"Male"	"M"	" Harrisburg-Carlisle, PA  "	"25420"	"2004"	"2004"	103
	"Urinary Bladder invasive and in situ"	"29010"	"Male"	"M"	" Harrisburg-Carlisle, PA  "	"25420"	"2005"	"2005"	77
	"Urinary Bladder invasive and in situ"	"29010"	"Male"	"M"	" Harrisburg-Carlisle, PA  "	"25420"	"2006"	"2006"	96
	"Urinary Bladder invasive and in situ"	"29010"	"Male"	"M"	" Harrisburg-Carlisle, PA  "	"25420"	"2007"	"2007"	94
	"Urinary Bladder invasive and in situ"	"29010"	"Male"	"M"	" Harrisburg-Carlisle, PA  "	"25420"	"2008"	"2008"	94
	"Urinary Bladder invasive and in situ"	"29010"	"Male"	"M"	" Harrisburg-Carlisle, PA  "	"25420"	"2009"	"2009"	104
	"Urinary Bladder invasive and in situ"	"29010"	"Male"	"M"	" Harrisburg-Carlisle, PA  "	"25420"	"2010"	"2010"	114
	"Urinary Bladder invasive and in situ"	"29010"	"Male"	"M"	" Harrisburg-Carlisle, PA  "	"25420"	"2011"	"2011"	121
	"Urinary Bladder invasive and in situ"	"29010"	"Male"	"M"	" Harrisburg-Carlisle, PA  "	"25420"	"2012"	"2012"	109
	"Urinary Bladder invasive and in situ"	"29010"	"Male"	"M"	" Harrisburg-Carlisle, PA  "	"25420"	"2013"	"2013"	108
	"Urinary Bladder invasive and in situ"	"29010"	"Male"	"M"	" Hartford-West Hartford-East Hartford, CT  "	"25540"	"1999"	"1999"	243
	"Urinary Bladder invasive and in situ"	"29010"	"Male"	"M"	" Hartford-West Hartford-East Hartford, CT  "	"25540"	"2000"	"2000"	272
	"Urinary Bladder invasive and in situ"	"29010"	"Male"	"M"	" Hartford-West Hartford-East Hartford, CT  "	"25540"	"2001"	"2001"	208
	"Urinary Bladder invasive and in situ"	"29010"	"Male"	"M"	" Hartford-West Hartford-East Hartford, CT  "	"25540"	"2002"	"2002"	219
	"Urinary Bladder invasive and in situ"	"29010"	"Male"	"M"	" Hartford-West Hartford-East Hartford, CT  "	"25540"	"2003"	"2003"	251
	"Urinary Bladder invasive and in situ"	"29010"	"Male"	"M"	" Hartford-West Hartford-East Hartford, CT  "	"25540"	"2004"	"2004"	248
	"Urinary Bladder invasive and in situ"	"29010"	"Male"	"M"	" Hartford-West Hartford-East Hartford, CT  "	"25540"	"2005"	"2005"	229
	"Urinary Bladder invasive and in situ"	"29010"	"Male"	"M"	" Hartford-West Hartford-East Hartford, CT  "	"25540"	"2006"	"2006"	238
	"Urinary Bladder invasive and in situ"	"29010"	"Male"	"M"	" Hartford-West Hartford-East Hartford, CT  "	"25540"	"2007"	"2007"	255
	"Urinary Bladder invasive and in situ"	"29010"	"Male"	"M"	" Hartford-West Hartford-East Hartford, CT  "	"25540"	"2008"	"2008"	278
	"Urinary Bladder invasive and in situ"	"29010"	"Male"	"M"	" Hartford-West Hartford-East Hartford, CT  "	"25540"	"2009"	"2009"	248
	"Urinary Bladder invasive and in situ"	"29010"	"Male"	"M"	" Hartford-West Hartford-East Hartford, CT  "	"25540"	"2010"	"2010"	309
	"Urinary Bladder invasive and in situ"	"29010"	"Male"	"M"	" Hartford-West Hartford-East Hartford, CT  "	"25540"	"2011"	"2011"	268
	"Urinary Bladder invasive and in situ"	"29010"	"Male"	"M"	" Hartford-West Hartford-East Hartford, CT  "	"25540"	"2012"	"2012"	295
	"Urinary Bladder invasive and in situ"	"29010"	"Male"	"M"	" Hartford-West Hartford-East Hartford, CT  "	"25540"	"2013"	"2013"	307
	"Urinary Bladder invasive and in situ"	"29010"	"Male"	"M"	" Houston-The Woodlands-Sugar Land, TX  "	"26420"	"1999"	"1999"	478
	"Urinary Bladder invasive and in situ"	"29010"	"Male"	"M"	" Houston-The Woodlands-Sugar Land, TX  "	"26420"	"2000"	"2000"	466
	"Urinary Bladder invasive and in situ"	"29010"	"Male"	"M"	" Houston-The Woodlands-Sugar Land, TX  "	"26420"	"2001"	"2001"	477
	"Urinary Bladder invasive and in situ"	"29010"	"Male"	"M"	" Houston-The Woodlands-Sugar Land, TX  "	"26420"	"2002"	"2002"	499
	"Urinary Bladder invasive and in situ"	"29010"	"Male"	"M"	" Houston-The Woodlands-Sugar Land, TX  "	"26420"	"2003"	"2003"	454
	"Urinary Bladder invasive and in situ"	"29010"	"Male"	"M"	" Houston-The Woodlands-Sugar Land, TX  "	"26420"	"2004"	"2004"	475
	"Urinary Bladder invasive and in situ"	"29010"	"Male"	"M"	" Houston-The Woodlands-Sugar Land, TX  "	"26420"	"2005"	"2005"	492
	"Urinary Bladder invasive and in situ"	"29010"	"Male"	"M"	" Houston-The Woodlands-Sugar Land, TX  "	"26420"	"2006"	"2006"	544
	"Urinary Bladder invasive and in situ"	"29010"	"Male"	"M"	" Houston-The Woodlands-Sugar Land, TX  "	"26420"	"2007"	"2007"	484
	"Urinary Bladder invasive and in situ"	"29010"	"Male"	"M"	" Houston-The Woodlands-Sugar Land, TX  "	"26420"	"2008"	"2008"	508
	"Urinary Bladder invasive and in situ"	"29010"	"Male"	"M"	" Houston-The Woodlands-Sugar Land, TX  "	"26420"	"2009"	"2009"	558
	"Urinary Bladder invasive and in situ"	"29010"	"Male"	"M"	" Houston-The Woodlands-Sugar Land, TX  "	"26420"	"2010"	"2010"	534
	"Urinary Bladder invasive and in situ"	"29010"	"Male"	"M"	" Houston-The Woodlands-Sugar Land, TX  "	"26420"	"2011"	"2011"	472
	"Urinary Bladder invasive and in situ"	"29010"	"Male"	"M"	" Houston-The Woodlands-Sugar Land, TX  "	"26420"	"2012"	"2012"	521
	"Urinary Bladder invasive and in situ"	"29010"	"Male"	"M"	" Houston-The Woodlands-Sugar Land, TX  "	"26420"	"2013"	"2013"	598
	"Urinary Bladder invasive and in situ"	"29010"	"Male"	"M"	" Indianapolis-Carmel-Anderson, IN  "	"26900"	"1999"	"1999"	203
	"Urinary Bladder invasive and in situ"	"29010"	"Male"	"M"	" Indianapolis-Carmel-Anderson, IN  "	"26900"	"2000"	"2000"	227
	"Urinary Bladder invasive and in situ"	"29010"	"Male"	"M"	" Indianapolis-Carmel-Anderson, IN  "	"26900"	"2001"	"2001"	213
	"Urinary Bladder invasive and in situ"	"29010"	"Male"	"M"	" Indianapolis-Carmel-Anderson, IN  "	"26900"	"2002"	"2002"	224
	"Urinary Bladder invasive and in situ"	"29010"	"Male"	"M"	" Indianapolis-Carmel-Anderson, IN  "	"26900"	"2003"	"2003"	252
	"Urinary Bladder invasive and in situ"	"29010"	"Male"	"M"	" Indianapolis-Carmel-Anderson, IN  "	"26900"	"2004"	"2004"	245
	"Urinary Bladder invasive and in situ"	"29010"	"Male"	"M"	" Indianapolis-Carmel-Anderson, IN  "	"26900"	"2005"	"2005"	253
	"Urinary Bladder invasive and in situ"	"29010"	"Male"	"M"	" Indianapolis-Carmel-Anderson, IN  "	"26900"	"2006"	"2006"	216
	"Urinary Bladder invasive and in situ"	"29010"	"Male"	"M"	" Indianapolis-Carmel-Anderson, IN  "	"26900"	"2007"	"2007"	234
	"Urinary Bladder invasive and in situ"	"29010"	"Male"	"M"	" Indianapolis-Carmel-Anderson, IN  "	"26900"	"2008"	"2008"	225
