"Notes"	"Leading Cancer Sites"	"Leading Cancer Sites Code"	"MSA"	"MSA Code"	"Year"	"Year Code"	"Age Group"	"Age Group Code"	Deaths
	"Non-Hodgkin Lymphoma"	"33041-33042"	" St. Louis, MO-IL  "	"41180"	"2005"	"2005"	"85+ years"	"85+"	25
	"Non-Hodgkin Lymphoma"	"33041-33042"	" St. Louis, MO-IL  "	"41180"	"2006"	"2006"	"75-79 years"	"75-79"	21
	"Non-Hodgkin Lymphoma"	"33041-33042"	" St. Louis, MO-IL  "	"41180"	"2006"	"2006"	"80-84 years"	"80-84"	24
	"Non-Hodgkin Lymphoma"	"33041-33042"	" St. Louis, MO-IL  "	"41180"	"2006"	"2006"	"85+ years"	"85+"	21
	"Non-Hodgkin Lymphoma"	"33041-33042"	" St. Louis, MO-IL  "	"41180"	"2007"	"2007"	"80-84 years"	"80-84"	26
	"Non-Hodgkin Lymphoma"	"33041-33042"	" St. Louis, MO-IL  "	"41180"	"2007"	"2007"	"85+ years"	"85+"	26
	"Non-Hodgkin Lymphoma"	"33041-33042"	" St. Louis, MO-IL  "	"41180"	"2008"	"2008"	"80-84 years"	"80-84"	23
	"Non-Hodgkin Lymphoma"	"33041-33042"	" St. Louis, MO-IL  "	"41180"	"2008"	"2008"	"85+ years"	"85+"	27
	"Non-Hodgkin Lymphoma"	"33041-33042"	" St. Louis, MO-IL  "	"41180"	"2009"	"2009"	"80-84 years"	"80-84"	21
	"Non-Hodgkin Lymphoma"	"33041-33042"	" St. Louis, MO-IL  "	"41180"	"2009"	"2009"	"85+ years"	"85+"	17
	"Non-Hodgkin Lymphoma"	"33041-33042"	" St. Louis, MO-IL  "	"41180"	"2010"	"2010"	"75-79 years"	"75-79"	16
	"Non-Hodgkin Lymphoma"	"33041-33042"	" St. Louis, MO-IL  "	"41180"	"2010"	"2010"	"80-84 years"	"80-84"	19
	"Non-Hodgkin Lymphoma"	"33041-33042"	" St. Louis, MO-IL  "	"41180"	"2010"	"2010"	"85+ years"	"85+"	24
	"Non-Hodgkin Lymphoma"	"33041-33042"	" St. Louis, MO-IL  "	"41180"	"2011"	"2011"	"80-84 years"	"80-84"	20
	"Non-Hodgkin Lymphoma"	"33041-33042"	" St. Louis, MO-IL  "	"41180"	"2011"	"2011"	"85+ years"	"85+"	21
	"Non-Hodgkin Lymphoma"	"33041-33042"	" St. Louis, MO-IL  "	"41180"	"2012"	"2012"	"80-84 years"	"80-84"	16
	"Non-Hodgkin Lymphoma"	"33041-33042"	" St. Louis, MO-IL  "	"41180"	"2012"	"2012"	"85+ years"	"85+"	26
	"Non-Hodgkin Lymphoma"	"33041-33042"	" St. Louis, MO-IL  "	"41180"	"2013"	"2013"	"70-74 years"	"70-74"	18
	"Non-Hodgkin Lymphoma"	"33041-33042"	" St. Louis, MO-IL  "	"41180"	"2013"	"2013"	"75-79 years"	"75-79"	16
	"Non-Hodgkin Lymphoma"	"33041-33042"	" St. Louis, MO-IL  "	"41180"	"2013"	"2013"	"85+ years"	"85+"	21
	"Non-Hodgkin Lymphoma"	"33041-33042"	" San Antonio-New Braunfels, TX  "	"41700"	"2000"	"2000"	"70-74 years"	"70-74"	17
	"Non-Hodgkin Lymphoma"	"33041-33042"	" San Antonio-New Braunfels, TX  "	"41700"	"2002"	"2002"	"85+ years"	"85+"	18
	"Non-Hodgkin Lymphoma"	"33041-33042"	" San Diego-Carlsbad, CA  "	"41740"	"1999"	"1999"	"70-74 years"	"70-74"	17
	"Non-Hodgkin Lymphoma"	"33041-33042"	" San Diego-Carlsbad, CA  "	"41740"	"1999"	"1999"	"75-79 years"	"75-79"	17
	"Non-Hodgkin Lymphoma"	"33041-33042"	" San Diego-Carlsbad, CA  "	"41740"	"1999"	"1999"	"80-84 years"	"80-84"	20
	"Non-Hodgkin Lymphoma"	"33041-33042"	" San Diego-Carlsbad, CA  "	"41740"	"2000"	"2000"	"85+ years"	"85+"	18
	"Non-Hodgkin Lymphoma"	"33041-33042"	" San Diego-Carlsbad, CA  "	"41740"	"2001"	"2001"	"80-84 years"	"80-84"	21
	"Non-Hodgkin Lymphoma"	"33041-33042"	" San Diego-Carlsbad, CA  "	"41740"	"2001"	"2001"	"85+ years"	"85+"	18
	"Non-Hodgkin Lymphoma"	"33041-33042"	" San Diego-Carlsbad, CA  "	"41740"	"2002"	"2002"	"80-84 years"	"80-84"	22
	"Non-Hodgkin Lymphoma"	"33041-33042"	" San Diego-Carlsbad, CA  "	"41740"	"2004"	"2004"	"80-84 years"	"80-84"	19
	"Non-Hodgkin Lymphoma"	"33041-33042"	" San Diego-Carlsbad, CA  "	"41740"	"2004"	"2004"	"85+ years"	"85+"	17
	"Non-Hodgkin Lymphoma"	"33041-33042"	" San Diego-Carlsbad, CA  "	"41740"	"2005"	"2005"	"75-79 years"	"75-79"	18
	"Non-Hodgkin Lymphoma"	"33041-33042"	" San Diego-Carlsbad, CA  "	"41740"	"2005"	"2005"	"85+ years"	"85+"	18
	"Non-Hodgkin Lymphoma"	"33041-33042"	" San Diego-Carlsbad, CA  "	"41740"	"2006"	"2006"	"80-84 years"	"80-84"	19
	"Non-Hodgkin Lymphoma"	"33041-33042"	" San Diego-Carlsbad, CA  "	"41740"	"2006"	"2006"	"85+ years"	"85+"	36
	"Non-Hodgkin Lymphoma"	"33041-33042"	" San Diego-Carlsbad, CA  "	"41740"	"2007"	"2007"	"75-79 years"	"75-79"	18
	"Non-Hodgkin Lymphoma"	"33041-33042"	" San Diego-Carlsbad, CA  "	"41740"	"2007"	"2007"	"80-84 years"	"80-84"	20
	"Non-Hodgkin Lymphoma"	"33041-33042"	" San Diego-Carlsbad, CA  "	"41740"	"2007"	"2007"	"85+ years"	"85+"	19
	"Non-Hodgkin Lymphoma"	"33041-33042"	" San Diego-Carlsbad, CA  "	"41740"	"2008"	"2008"	"70-74 years"	"70-74"	18
	"Non-Hodgkin Lymphoma"	"33041-33042"	" San Diego-Carlsbad, CA  "	"41740"	"2008"	"2008"	"75-79 years"	"75-79"	16
	"Non-Hodgkin Lymphoma"	"33041-33042"	" San Diego-Carlsbad, CA  "	"41740"	"2008"	"2008"	"85+ years"	"85+"	26
	"Non-Hodgkin Lymphoma"	"33041-33042"	" San Diego-Carlsbad, CA  "	"41740"	"2009"	"2009"	"80-84 years"	"80-84"	17
	"Non-Hodgkin Lymphoma"	"33041-33042"	" San Diego-Carlsbad, CA  "	"41740"	"2009"	"2009"	"85+ years"	"85+"	23
	"Non-Hodgkin Lymphoma"	"33041-33042"	" San Diego-Carlsbad, CA  "	"41740"	"2010"	"2010"	"85+ years"	"85+"	19
	"Non-Hodgkin Lymphoma"	"33041-33042"	" San Diego-Carlsbad, CA  "	"41740"	"2011"	"2011"	"85+ years"	"85+"	18
	"Non-Hodgkin Lymphoma"	"33041-33042"	" San Diego-Carlsbad, CA  "	"41740"	"2012"	"2012"	"85+ years"	"85+"	24
	"Non-Hodgkin Lymphoma"	"33041-33042"	" San Diego-Carlsbad, CA  "	"41740"	"2013"	"2013"	"85+ years"	"85+"	23
	"Non-Hodgkin Lymphoma"	"33041-33042"	" San Francisco-Oakland-Hayward, CA  "	"41860"	"1999"	"1999"	"80-84 years"	"80-84"	23
	"Non-Hodgkin Lymphoma"	"33041-33042"	" San Francisco-Oakland-Hayward, CA  "	"41860"	"1999"	"1999"	"85+ years"	"85+"	26
	"Non-Hodgkin Lymphoma"	"33041-33042"	" San Francisco-Oakland-Hayward, CA  "	"41860"	"2000"	"2000"	"70-74 years"	"70-74"	16
	"Non-Hodgkin Lymphoma"	"33041-33042"	" San Francisco-Oakland-Hayward, CA  "	"41860"	"2000"	"2000"	"75-79 years"	"75-79"	24
	"Non-Hodgkin Lymphoma"	"33041-33042"	" San Francisco-Oakland-Hayward, CA  "	"41860"	"2000"	"2000"	"80-84 years"	"80-84"	26
	"Non-Hodgkin Lymphoma"	"33041-33042"	" San Francisco-Oakland-Hayward, CA  "	"41860"	"2000"	"2000"	"85+ years"	"85+"	41
	"Non-Hodgkin Lymphoma"	"33041-33042"	" San Francisco-Oakland-Hayward, CA  "	"41860"	"2001"	"2001"	"75-79 years"	"75-79"	27
	"Non-Hodgkin Lymphoma"	"33041-33042"	" San Francisco-Oakland-Hayward, CA  "	"41860"	"2001"	"2001"	"80-84 years"	"80-84"	17
	"Non-Hodgkin Lymphoma"	"33041-33042"	" San Francisco-Oakland-Hayward, CA  "	"41860"	"2001"	"2001"	"85+ years"	"85+"	30
	"Non-Hodgkin Lymphoma"	"33041-33042"	" San Francisco-Oakland-Hayward, CA  "	"41860"	"2002"	"2002"	"70-74 years"	"70-74"	21
	"Non-Hodgkin Lymphoma"	"33041-33042"	" San Francisco-Oakland-Hayward, CA  "	"41860"	"2002"	"2002"	"75-79 years"	"75-79"	19
	"Non-Hodgkin Lymphoma"	"33041-33042"	" San Francisco-Oakland-Hayward, CA  "	"41860"	"2002"	"2002"	"80-84 years"	"80-84"	29
	"Non-Hodgkin Lymphoma"	"33041-33042"	" San Francisco-Oakland-Hayward, CA  "	"41860"	"2002"	"2002"	"85+ years"	"85+"	30
	"Non-Hodgkin Lymphoma"	"33041-33042"	" San Francisco-Oakland-Hayward, CA  "	"41860"	"2003"	"2003"	"75-79 years"	"75-79"	26
	"Non-Hodgkin Lymphoma"	"33041-33042"	" San Francisco-Oakland-Hayward, CA  "	"41860"	"2003"	"2003"	"80-84 years"	"80-84"	28
	"Non-Hodgkin Lymphoma"	"33041-33042"	" San Francisco-Oakland-Hayward, CA  "	"41860"	"2003"	"2003"	"85+ years"	"85+"	39
	"Non-Hodgkin Lymphoma"	"33041-33042"	" San Francisco-Oakland-Hayward, CA  "	"41860"	"2004"	"2004"	"70-74 years"	"70-74"	17
	"Non-Hodgkin Lymphoma"	"33041-33042"	" San Francisco-Oakland-Hayward, CA  "	"41860"	"2004"	"2004"	"75-79 years"	"75-79"	28
	"Non-Hodgkin Lymphoma"	"33041-33042"	" San Francisco-Oakland-Hayward, CA  "	"41860"	"2004"	"2004"	"80-84 years"	"80-84"	28
	"Non-Hodgkin Lymphoma"	"33041-33042"	" San Francisco-Oakland-Hayward, CA  "	"41860"	"2004"	"2004"	"85+ years"	"85+"	27
	"Non-Hodgkin Lymphoma"	"33041-33042"	" San Francisco-Oakland-Hayward, CA  "	"41860"	"2005"	"2005"	"75-79 years"	"75-79"	32
	"Non-Hodgkin Lymphoma"	"33041-33042"	" San Francisco-Oakland-Hayward, CA  "	"41860"	"2005"	"2005"	"80-84 years"	"80-84"	20
	"Non-Hodgkin Lymphoma"	"33041-33042"	" San Francisco-Oakland-Hayward, CA  "	"41860"	"2005"	"2005"	"85+ years"	"85+"	22
	"Non-Hodgkin Lymphoma"	"33041-33042"	" San Francisco-Oakland-Hayward, CA  "	"41860"	"2006"	"2006"	"70-74 years"	"70-74"	16
	"Non-Hodgkin Lymphoma"	"33041-33042"	" San Francisco-Oakland-Hayward, CA  "	"41860"	"2006"	"2006"	"75-79 years"	"75-79"	22
	"Non-Hodgkin Lymphoma"	"33041-33042"	" San Francisco-Oakland-Hayward, CA  "	"41860"	"2006"	"2006"	"80-84 years"	"80-84"	25
	"Non-Hodgkin Lymphoma"	"33041-33042"	" San Francisco-Oakland-Hayward, CA  "	"41860"	"2006"	"2006"	"85+ years"	"85+"	32
	"Non-Hodgkin Lymphoma"	"33041-33042"	" San Francisco-Oakland-Hayward, CA  "	"41860"	"2007"	"2007"	"75-79 years"	"75-79"	19
	"Non-Hodgkin Lymphoma"	"33041-33042"	" San Francisco-Oakland-Hayward, CA  "	"41860"	"2007"	"2007"	"80-84 years"	"80-84"	27
	"Non-Hodgkin Lymphoma"	"33041-33042"	" San Francisco-Oakland-Hayward, CA  "	"41860"	"2007"	"2007"	"85+ years"	"85+"	32
	"Non-Hodgkin Lymphoma"	"33041-33042"	" San Francisco-Oakland-Hayward, CA  "	"41860"	"2008"	"2008"	"80-84 years"	"80-84"	33
	"Non-Hodgkin Lymphoma"	"33041-33042"	" San Francisco-Oakland-Hayward, CA  "	"41860"	"2008"	"2008"	"85+ years"	"85+"	34
	"Non-Hodgkin Lymphoma"	"33041-33042"	" San Francisco-Oakland-Hayward, CA  "	"41860"	"2009"	"2009"	"80-84 years"	"80-84"	20
	"Non-Hodgkin Lymphoma"	"33041-33042"	" San Francisco-Oakland-Hayward, CA  "	"41860"	"2009"	"2009"	"85+ years"	"85+"	34
	"Non-Hodgkin Lymphoma"	"33041-33042"	" San Francisco-Oakland-Hayward, CA  "	"41860"	"2010"	"2010"	"65-69 years"	"65-69"	17
	"Non-Hodgkin Lymphoma"	"33041-33042"	" San Francisco-Oakland-Hayward, CA  "	"41860"	"2010"	"2010"	"70-74 years"	"70-74"	18
	"Non-Hodgkin Lymphoma"	"33041-33042"	" San Francisco-Oakland-Hayward, CA  "	"41860"	"2010"	"2010"	"75-79 years"	"75-79"	17
	"Non-Hodgkin Lymphoma"	"33041-33042"	" San Francisco-Oakland-Hayward, CA  "	"41860"	"2010"	"2010"	"80-84 years"	"80-84"	17
	"Non-Hodgkin Lymphoma"	"33041-33042"	" San Francisco-Oakland-Hayward, CA  "	"41860"	"2010"	"2010"	"85+ years"	"85+"	40
	"Non-Hodgkin Lymphoma"	"33041-33042"	" San Francisco-Oakland-Hayward, CA  "	"41860"	"2011"	"2011"	"80-84 years"	"80-84"	19
	"Non-Hodgkin Lymphoma"	"33041-33042"	" San Francisco-Oakland-Hayward, CA  "	"41860"	"2011"	"2011"	"85+ years"	"85+"	34
	"Non-Hodgkin Lymphoma"	"33041-33042"	" San Francisco-Oakland-Hayward, CA  "	"41860"	"2012"	"2012"	"80-84 years"	"80-84"	25
	"Non-Hodgkin Lymphoma"	"33041-33042"	" San Francisco-Oakland-Hayward, CA  "	"41860"	"2012"	"2012"	"85+ years"	"85+"	38
	"Non-Hodgkin Lymphoma"	"33041-33042"	" San Francisco-Oakland-Hayward, CA  "	"41860"	"2013"	"2013"	"80-84 years"	"80-84"	22
	"Non-Hodgkin Lymphoma"	"33041-33042"	" San Francisco-Oakland-Hayward, CA  "	"41860"	"2013"	"2013"	"85+ years"	"85+"	40
	"Non-Hodgkin Lymphoma"	"33041-33042"	" Scranton-Wilkes-Barre-Hazleton, PA  "	"42540"	"2001"	"2001"	"85+ years"	"85+"	18
	"Non-Hodgkin Lymphoma"	"33041-33042"	" Scranton-Wilkes-Barre-Hazleton, PA  "	"42540"	"2002"	"2002"	"85+ years"	"85+"	17
	"Non-Hodgkin Lymphoma"	"33041-33042"	" Seattle-Tacoma-Bellevue, WA  "	"42660"	"1999"	"1999"	"75-79 years"	"75-79"	17
	"Non-Hodgkin Lymphoma"	"33041-33042"	" Seattle-Tacoma-Bellevue, WA  "	"42660"	"1999"	"1999"	"80-84 years"	"80-84"	18
	"Non-Hodgkin Lymphoma"	"33041-33042"	" Seattle-Tacoma-Bellevue, WA  "	"42660"	"1999"	"1999"	"85+ years"	"85+"	21
	"Non-Hodgkin Lymphoma"	"33041-33042"	" Seattle-Tacoma-Bellevue, WA  "	"42660"	"2000"	"2000"	"75-79 years"	"75-79"	18
	"Non-Hodgkin Lymphoma"	"33041-33042"	" Seattle-Tacoma-Bellevue, WA  "	"42660"	"2000"	"2000"	"80-84 years"	"80-84"	17
	"Non-Hodgkin Lymphoma"	"33041-33042"	" Seattle-Tacoma-Bellevue, WA  "	"42660"	"2000"	"2000"	"85+ years"	"85+"	26
	"Non-Hodgkin Lymphoma"	"33041-33042"	" Seattle-Tacoma-Bellevue, WA  "	"42660"	"2001"	"2001"	"85+ years"	"85+"	26
	"Non-Hodgkin Lymphoma"	"33041-33042"	" Seattle-Tacoma-Bellevue, WA  "	"42660"	"2002"	"2002"	"80-84 years"	"80-84"	17
	"Non-Hodgkin Lymphoma"	"33041-33042"	" Seattle-Tacoma-Bellevue, WA  "	"42660"	"2002"	"2002"	"85+ years"	"85+"	31
	"Non-Hodgkin Lymphoma"	"33041-33042"	" Seattle-Tacoma-Bellevue, WA  "	"42660"	"2003"	"2003"	"80-84 years"	"80-84"	17
	"Non-Hodgkin Lymphoma"	"33041-33042"	" Seattle-Tacoma-Bellevue, WA  "	"42660"	"2003"	"2003"	"85+ years"	"85+"	23
	"Non-Hodgkin Lymphoma"	"33041-33042"	" Seattle-Tacoma-Bellevue, WA  "	"42660"	"2004"	"2004"	"75-79 years"	"75-79"	16
	"Non-Hodgkin Lymphoma"	"33041-33042"	" Seattle-Tacoma-Bellevue, WA  "	"42660"	"2004"	"2004"	"80-84 years"	"80-84"	17
	"Non-Hodgkin Lymphoma"	"33041-33042"	" Seattle-Tacoma-Bellevue, WA  "	"42660"	"2004"	"2004"	"85+ years"	"85+"	19
	"Non-Hodgkin Lymphoma"	"33041-33042"	" Seattle-Tacoma-Bellevue, WA  "	"42660"	"2005"	"2005"	"75-79 years"	"75-79"	16
	"Non-Hodgkin Lymphoma"	"33041-33042"	" Seattle-Tacoma-Bellevue, WA  "	"42660"	"2005"	"2005"	"80-84 years"	"80-84"	16
	"Non-Hodgkin Lymphoma"	"33041-33042"	" Seattle-Tacoma-Bellevue, WA  "	"42660"	"2005"	"2005"	"85+ years"	"85+"	32
	"Non-Hodgkin Lymphoma"	"33041-33042"	" Seattle-Tacoma-Bellevue, WA  "	"42660"	"2006"	"2006"	"80-84 years"	"80-84"	24
	"Non-Hodgkin Lymphoma"	"33041-33042"	" Seattle-Tacoma-Bellevue, WA  "	"42660"	"2006"	"2006"	"85+ years"	"85+"	29
	"Non-Hodgkin Lymphoma"	"33041-33042"	" Seattle-Tacoma-Bellevue, WA  "	"42660"	"2007"	"2007"	"85+ years"	"85+"	33
	"Non-Hodgkin Lymphoma"	"33041-33042"	" Seattle-Tacoma-Bellevue, WA  "	"42660"	"2008"	"2008"	"85+ years"	"85+"	28
	"Non-Hodgkin Lymphoma"	"33041-33042"	" Seattle-Tacoma-Bellevue, WA  "	"42660"	"2009"	"2009"	"75-79 years"	"75-79"	25
	"Non-Hodgkin Lymphoma"	"33041-33042"	" Seattle-Tacoma-Bellevue, WA  "	"42660"	"2009"	"2009"	"80-84 years"	"80-84"	22
	"Non-Hodgkin Lymphoma"	"33041-33042"	" Seattle-Tacoma-Bellevue, WA  "	"42660"	"2009"	"2009"	"85+ years"	"85+"	23
	"Non-Hodgkin Lymphoma"	"33041-33042"	" Seattle-Tacoma-Bellevue, WA  "	"42660"	"2010"	"2010"	"85+ years"	"85+"	22
	"Non-Hodgkin Lymphoma"	"33041-33042"	" Seattle-Tacoma-Bellevue, WA  "	"42660"	"2011"	"2011"	"85+ years"	"85+"	31
	"Non-Hodgkin Lymphoma"	"33041-33042"	" Seattle-Tacoma-Bellevue, WA  "	"42660"	"2012"	"2012"	"80-84 years"	"80-84"	16
	"Non-Hodgkin Lymphoma"	"33041-33042"	" Seattle-Tacoma-Bellevue, WA  "	"42660"	"2012"	"2012"	"85+ years"	"85+"	24
	"Non-Hodgkin Lymphoma"	"33041-33042"	" Seattle-Tacoma-Bellevue, WA  "	"42660"	"2013"	"2013"	"80-84 years"	"80-84"	17
	"Non-Hodgkin Lymphoma"	"33041-33042"	" Seattle-Tacoma-Bellevue, WA  "	"42660"	"2013"	"2013"	"85+ years"	"85+"	40
	"Non-Hodgkin Lymphoma"	"33041-33042"	" Tampa-St. Petersburg-Clearwater, FL  "	"45300"	"1999"	"1999"	"75-79 years"	"75-79"	20
	"Non-Hodgkin Lymphoma"	"33041-33042"	" Tampa-St. Petersburg-Clearwater, FL  "	"45300"	"1999"	"1999"	"80-84 years"	"80-84"	19
	"Non-Hodgkin Lymphoma"	"33041-33042"	" Tampa-St. Petersburg-Clearwater, FL  "	"45300"	"1999"	"1999"	"85+ years"	"85+"	27
	"Non-Hodgkin Lymphoma"	"33041-33042"	" Tampa-St. Petersburg-Clearwater, FL  "	"45300"	"2000"	"2000"	"75-79 years"	"75-79"	23
	"Non-Hodgkin Lymphoma"	"33041-33042"	" Tampa-St. Petersburg-Clearwater, FL  "	"45300"	"2000"	"2000"	"80-84 years"	"80-84"	25
	"Non-Hodgkin Lymphoma"	"33041-33042"	" Tampa-St. Petersburg-Clearwater, FL  "	"45300"	"2000"	"2000"	"85+ years"	"85+"	24
	"Non-Hodgkin Lymphoma"	"33041-33042"	" Tampa-St. Petersburg-Clearwater, FL  "	"45300"	"2001"	"2001"	"75-79 years"	"75-79"	21
	"Non-Hodgkin Lymphoma"	"33041-33042"	" Tampa-St. Petersburg-Clearwater, FL  "	"45300"	"2001"	"2001"	"80-84 years"	"80-84"	16
	"Non-Hodgkin Lymphoma"	"33041-33042"	" Tampa-St. Petersburg-Clearwater, FL  "	"45300"	"2001"	"2001"	"85+ years"	"85+"	18
	"Non-Hodgkin Lymphoma"	"33041-33042"	" Tampa-St. Petersburg-Clearwater, FL  "	"45300"	"2002"	"2002"	"70-74 years"	"70-74"	18
	"Non-Hodgkin Lymphoma"	"33041-33042"	" Tampa-St. Petersburg-Clearwater, FL  "	"45300"	"2002"	"2002"	"75-79 years"	"75-79"	23
	"Non-Hodgkin Lymphoma"	"33041-33042"	" Tampa-St. Petersburg-Clearwater, FL  "	"45300"	"2002"	"2002"	"80-84 years"	"80-84"	22
	"Non-Hodgkin Lymphoma"	"33041-33042"	" Tampa-St. Petersburg-Clearwater, FL  "	"45300"	"2002"	"2002"	"85+ years"	"85+"	31
	"Non-Hodgkin Lymphoma"	"33041-33042"	" Tampa-St. Petersburg-Clearwater, FL  "	"45300"	"2003"	"2003"	"80-84 years"	"80-84"	30
	"Non-Hodgkin Lymphoma"	"33041-33042"	" Tampa-St. Petersburg-Clearwater, FL  "	"45300"	"2003"	"2003"	"85+ years"	"85+"	27
	"Non-Hodgkin Lymphoma"	"33041-33042"	" Tampa-St. Petersburg-Clearwater, FL  "	"45300"	"2004"	"2004"	"75-79 years"	"75-79"	27
	"Non-Hodgkin Lymphoma"	"33041-33042"	" Tampa-St. Petersburg-Clearwater, FL  "	"45300"	"2004"	"2004"	"80-84 years"	"80-84"	19
	"Non-Hodgkin Lymphoma"	"33041-33042"	" Tampa-St. Petersburg-Clearwater, FL  "	"45300"	"2004"	"2004"	"85+ years"	"85+"	25
	"Non-Hodgkin Lymphoma"	"33041-33042"	" Tampa-St. Petersburg-Clearwater, FL  "	"45300"	"2005"	"2005"	"70-74 years"	"70-74"	20
	"Non-Hodgkin Lymphoma"	"33041-33042"	" Tampa-St. Petersburg-Clearwater, FL  "	"45300"	"2005"	"2005"	"80-84 years"	"80-84"	22
	"Non-Hodgkin Lymphoma"	"33041-33042"	" Tampa-St. Petersburg-Clearwater, FL  "	"45300"	"2005"	"2005"	"85+ years"	"85+"	24
	"Non-Hodgkin Lymphoma"	"33041-33042"	" Tampa-St. Petersburg-Clearwater, FL  "	"45300"	"2006"	"2006"	"75-79 years"	"75-79"	18
	"Non-Hodgkin Lymphoma"	"33041-33042"	" Tampa-St. Petersburg-Clearwater, FL  "	"45300"	"2006"	"2006"	"80-84 years"	"80-84"	22
	"Non-Hodgkin Lymphoma"	"33041-33042"	" Tampa-St. Petersburg-Clearwater, FL  "	"45300"	"2006"	"2006"	"85+ years"	"85+"	33
	"Non-Hodgkin Lymphoma"	"33041-33042"	" Tampa-St. Petersburg-Clearwater, FL  "	"45300"	"2007"	"2007"	"75-79 years"	"75-79"	22
	"Non-Hodgkin Lymphoma"	"33041-33042"	" Tampa-St. Petersburg-Clearwater, FL  "	"45300"	"2007"	"2007"	"80-84 years"	"80-84"	19
	"Non-Hodgkin Lymphoma"	"33041-33042"	" Tampa-St. Petersburg-Clearwater, FL  "	"45300"	"2007"	"2007"	"85+ years"	"85+"	34
	"Non-Hodgkin Lymphoma"	"33041-33042"	" Tampa-St. Petersburg-Clearwater, FL  "	"45300"	"2008"	"2008"	"80-84 years"	"80-84"	19
	"Non-Hodgkin Lymphoma"	"33041-33042"	" Tampa-St. Petersburg-Clearwater, FL  "	"45300"	"2008"	"2008"	"85+ years"	"85+"	30
	"Non-Hodgkin Lymphoma"	"33041-33042"	" Tampa-St. Petersburg-Clearwater, FL  "	"45300"	"2009"	"2009"	"80-84 years"	"80-84"	22
	"Non-Hodgkin Lymphoma"	"33041-33042"	" Tampa-St. Petersburg-Clearwater, FL  "	"45300"	"2009"	"2009"	"85+ years"	"85+"	38
	"Non-Hodgkin Lymphoma"	"33041-33042"	" Tampa-St. Petersburg-Clearwater, FL  "	"45300"	"2010"	"2010"	"75-79 years"	"75-79"	16
	"Non-Hodgkin Lymphoma"	"33041-33042"	" Tampa-St. Petersburg-Clearwater, FL  "	"45300"	"2010"	"2010"	"80-84 years"	"80-84"	21
	"Non-Hodgkin Lymphoma"	"33041-33042"	" Tampa-St. Petersburg-Clearwater, FL  "	"45300"	"2010"	"2010"	"85+ years"	"85+"	27
	"Non-Hodgkin Lymphoma"	"33041-33042"	" Tampa-St. Petersburg-Clearwater, FL  "	"45300"	"2011"	"2011"	"85+ years"	"85+"	19
	"Non-Hodgkin Lymphoma"	"33041-33042"	" Tampa-St. Petersburg-Clearwater, FL  "	"45300"	"2012"	"2012"	"80-84 years"	"80-84"	17
	"Non-Hodgkin Lymphoma"	"33041-33042"	" Tampa-St. Petersburg-Clearwater, FL  "	"45300"	"2012"	"2012"	"85+ years"	"85+"	26
	"Non-Hodgkin Lymphoma"	"33041-33042"	" Tampa-St. Petersburg-Clearwater, FL  "	"45300"	"2013"	"2013"	"75-79 years"	"75-79"	17
	"Non-Hodgkin Lymphoma"	"33041-33042"	" Tampa-St. Petersburg-Clearwater, FL  "	"45300"	"2013"	"2013"	"80-84 years"	"80-84"	16
	"Non-Hodgkin Lymphoma"	"33041-33042"	" Tampa-St. Petersburg-Clearwater, FL  "	"45300"	"2013"	"2013"	"85+ years"	"85+"	33
	"Non-Hodgkin Lymphoma"	"33041-33042"	" Virginia Beach-Norfolk-Newport News, VA-NC  "	"47260"	"2002"	"2002"	"80-84 years"	"80-84"	17
	"Non-Hodgkin Lymphoma"	"33041-33042"	" Virginia Beach-Norfolk-Newport News, VA-NC  "	"47260"	"2013"	"2013"	"85+ years"	"85+"	19
	"Non-Hodgkin Lymphoma"	"33041-33042"	" Washington-Arlington-Alexandria, DC-VA-MD-WV  "	"47900"	"1999"	"1999"	"70-74 years"	"70-74"	21
	"Non-Hodgkin Lymphoma"	"33041-33042"	" Washington-Arlington-Alexandria, DC-VA-MD-WV  "	"47900"	"1999"	"1999"	"75-79 years"	"75-79"	23
	"Non-Hodgkin Lymphoma"	"33041-33042"	" Washington-Arlington-Alexandria, DC-VA-MD-WV  "	"47900"	"1999"	"1999"	"80-84 years"	"80-84"	23
	"Non-Hodgkin Lymphoma"	"33041-33042"	" Washington-Arlington-Alexandria, DC-VA-MD-WV  "	"47900"	"1999"	"1999"	"85+ years"	"85+"	21
	"Non-Hodgkin Lymphoma"	"33041-33042"	" Washington-Arlington-Alexandria, DC-VA-MD-WV  "	"47900"	"2000"	"2000"	"70-74 years"	"70-74"	17
	"Non-Hodgkin Lymphoma"	"33041-33042"	" Washington-Arlington-Alexandria, DC-VA-MD-WV  "	"47900"	"2000"	"2000"	"75-79 years"	"75-79"	21
	"Non-Hodgkin Lymphoma"	"33041-33042"	" Washington-Arlington-Alexandria, DC-VA-MD-WV  "	"47900"	"2000"	"2000"	"80-84 years"	"80-84"	16
	"Non-Hodgkin Lymphoma"	"33041-33042"	" Washington-Arlington-Alexandria, DC-VA-MD-WV  "	"47900"	"2000"	"2000"	"85+ years"	"85+"	26
	"Non-Hodgkin Lymphoma"	"33041-33042"	" Washington-Arlington-Alexandria, DC-VA-MD-WV  "	"47900"	"2001"	"2001"	"70-74 years"	"70-74"	16
